ID;Company Name;Trade Name;Address Status;Address 1;Address 2;Postal Code;City;State/Province;Country;Company Registration Number;Company Registration Type Code;Country Phone Access Code;CEO Name;Business Category Code 1;Business Category Code 1 - Description;Founding Year;Yearly Revenue Local Currency;Yearly Revenue in U.S. Dollars;Employees On Site;Employees Total;Import/Export Code;Import/Export Code - Description;Business Legal Type;Business Legal Type - Description;Location Type - Description;Subsidiary Code - Description;Local Headquarter ID Number;Local Headquarter Company Name;Local Headquarter Street Address;Local Headquarter City;Local Headquarter State/Province;Local Headquarter Country Name;Local Headquarter Postal Code;National Headquarter ID Number;National Headquarter Company Name;National Headquarter Street Address;National Headquarter City Name;National Headquarter State/Province Name;National Headquarter Postal Code;Global Headquarter ID Number;Global Headquarter Company Name;Global Headquarter Street Address;Global Headquarter City Name;Global Headquarter State/Province;Global Headquarter Country Name;Global Headquarter Postal Code;Number of Companies in Group;Group Code;Group Linkage Code
262460906;Financiere Forum;;N;89 Boulevard Richard Lenoir;;75011;Paris;Paris;France;8,80088E+13;00017;;Joseph Stive Lellouche;6719;Offices of Holding Companies, Not Elsewhere Classified;2019;179804795;203500370;10;15;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;262460906;FINANCIERE FORUM;89 BOULEVARD RICHARD LENOIR;PARIS;ILE-DE-FRANCE;FRANCE;75011;262460906;FINANCIERE FORUM;89 BOULEVARD RICHARD LENOIR;PARIS;ILE-DE-FRANCE;75011;262460906;FINANCIERE FORUM;89 BOULEVARD RICHARD LENOIR;PARIS;ILE-DE-FRANCE;FRANCE;75011;105;25295931;1
322561995;Au Forum Du Batiment;HERACLES - L'AS DU BRICOLAGE;N;61 63;61 Rue Desnouettes;75015;Paris;Paris;France;4,03093E+13;00017;0033;;5072;Hardware;1995;179324248;202956494;3;781;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;262460906;FINANCIERE FORUM;89 BOULEVARD RICHARD LENOIR;PARIS;ILE-DE-FRANCE;FRANCE;75011;262460906;FINANCIERE FORUM;89 BOULEVARD RICHARD LENOIR;PARIS;ILE-DE-FRANCE;75011;262460906;FINANCIERE FORUM;89 BOULEVARD RICHARD LENOIR;PARIS;ILE-DE-FRANCE;FRANCE;75011;105;25295932;2
286418815;Ftimmo H;;N;6 Place D Alleray;;75015;Paris;Paris;France;4,30107E+13;00017;0000;Eric Houviez;6519;Lessors of Real Property, Not Elsewhere Classified;2000;177977031;201431734;15;20;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;285947677;ORANGE;111 QUAI DU PRESIDENT ROOSEVELT;ISSY LES MOULINEAUX;HAUTS DE SEINE;FRANCE;92130;285947677;ORANGE;111 QUAI DU PRESIDENT ROOSEVELT;ISSY LES MOULINEAUX;HAUTS DE SEINE;92130;285947677;ORANGE;111 QUAI DU PRESIDENT ROOSEVELT;ISSY LES MOULINEAUX;HAUTS DE SEINE;FRANCE;92130;3526;32102433;2
266948279;Talan SAS;;N;14-20;14 Rue Pergolese;75016;Paris;Paris;France;4,88601E+13;00017;0033;Francis Michel Christian Roche;7371;Computer Programming Services;2006;185101131;201199561;715;715;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;300543946;TALAN CORPORATE;14 - 20;PARIS 16;ILE-DE-FRANCE;FRANCE;75116;266948279;TALAN HOLDING;14-20;PARIS;ILE-DE-FRANCE;75016;300543946;TALAN HOLDING;14-20;PARIS;ILE-DE-FRANCE;FRANCE;75016;38;5886895;2
285967963;Gagneraud Construction;;N;07-sep;7 Rue Auguste Maquet;75016;Paris;Paris;France;4,02683E+13;00017;0033;Eric Delamotte;1629;Heavy Construction, Not Elsewhere Classified;1995;184916095;200998433;20;920;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;257580691;GC CONSTRUCTION;7 &;PARIS 16;ILE-DE-FRANCE;FRANCE;75016;263286685;ENTREPRISE GAGNERAUD PERE ET FILS;7 ET 9;PARIS 16;ILE-DE-FRANCE;75016;263286685;ENTREPRISE GAGNERAUD PERE ET FILS;7 ET 9;PARIS 16;ILE-DE-FRANCE;FRANCE;75016;129;27780831;3
259485959;Altarea Cogedim Regions;;N;87 Rue de Richelieu;;75002;Paris;Paris;France;8,10848E+13;00017;0033;Vincent Ego;8111;Legal Services;2015;184813578;200887000;0;17;G;Not available or none;12;Partnership of unknown;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;259142520;ALTA FAUBOURG;87 RUE DE RICHELIEU;PARIS;ILE-DE-FRANCE;FRANCE;75002;262657020;ALTAREA;87 RUE DE RICHELIEU;PARIS;ILE-DE-FRANCE;75002;262657020;ALTAREA;87 RUE DE RICHELIEU;PARIS;ILE-DE-FRANCE;FRANCE;75002;972;11771199;4
258830191;Zeeman Textielsupers;;N;03-mei;3 Rue Saint-georges;75009;Paris;Paris;France;4,43919E+13;00017;0033;Erik-jan Edmond Victor Mares;5699;Miscellaneous Apparel and Accessory Stores;2002;184440727;200481721;1755;1755;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;290038903;ZEEMAN textielSupers B.V.;De Schans 15;Alphen aan den Rijn;ZUID-HOLLAND;NETHERLANDS;2405 XX;258830191;ZEEMAN TEXTIELSUPERS;03-mei;PARIS;ILE-DE-FRANCE;75009;290645713;Zeeman Groep B.V.;De Schans 15;Alphen aan den Rijn;ZUID-HOLLAND;NETHERLANDS;2405 XX;1122;9292892;3
341364181;Captrain France;;N;6 Rue D Amsterdam;;75009;Paris;Paris;France;4,08169E+13;00017;0033;Stephane Derlincourt;4011;Railroads, Line-Haul Operating;1996;184068223;200076820;100;867;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;256838591;CAPTRAIN HOLDING;16 RUE SIMONE VEIL;SAINT-OUEN-SUR-SEINE;ILE-DE-FRANCE;FRANCE;93400;256704126;AGENCE DES PARTICIPATIONS DE L'ETAT;TELEDOC 228;PARIS 12;ILE-DE-FRANCE;75012;256704126;AGENCE DES PARTICIPATIONS DE L'ETAT;TELEDOC 228;PARIS 12;ILE-DE-FRANCE;FRANCE;75012;30919;21154104;6
256695458;Cipa - Compagnie Internationale De Produits Alimentaires;;N;162 Rue de Rivoli;;75001;Paris;Paris;France;5,04017E+13;00017;0033;Matthieu Bonnet;5199;Nondurable Goods, Not Elsewhere Classified;2008;175864278;199040552;3;3;H;Exports;3;Corporation;;Is a subsidiary;264869513;GROUPE BIGARD;Z I DE KERGOSTIOU;QUIMPERLE;BRETAGNE;FRANCE;29300;454245294;SOCIETE FINANCIERE BIGARD SA;87 89;PARIS;ILE-DE-FRANCE;75116;454245294;SOCIETE FINANCIERE BIGARD SA;87 89;PARIS;ILE-DE-FRANCE;FRANCE;75116;88;5568929;3
260563913;Cartier International;LES MUST DE CARTIER;N;33 Rue Boissy D'Anglas;;75008;Paris;Paris;France;3,2113E+13;00017;0033;Arnaud Carrez;6719;Offices of Holding Companies, Not Elsewhere Classified;1981;183341627;199029620;250;405;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;382494650;RICHEMONT HOLDING FRANCE;35 RUE BOISSY D'ANGLAS;PARIS;ILE-DE-FRANCE;FRANCE;75008;382494650;RICHEMONT HOLDING FRANCE;35 RUE BOISSY D'ANGLAS;PARIS;ILE-DE-FRANCE;75008;319147281;COMPAGNIE FINANCIERE RICHEMONT SA;Chemin de la Chênaie 50;BELLEVUE;GENÈVE;SWITZERLAND;1293;888;22484172;5
256950319;Arval Fleet Services;GECFS;N;1 Bd Haussmann;;75009;Paris;Paris;France;3,00773E+13;00017;0033;Alain Van Groenendael;7519;Utility Trailer and Recreational Vehicle Rental;1974;182917787;198826330;1;8;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;285952216;ARVAL SERVICE LEASE;1 BOULEVARD HAUSSMANN;PARIS;ILE-DE-FRANCE;FRANCE;75009;263952386;BNP PARIBAS;16 BOULEVARD DES ITALIENS;PARIS;ILE-DE-FRANCE;75009;263952386;BNP PARIBAS;16 BOULEVARD DES ITALIENS;PARIS;ILE-DE-FRANCE;FRANCE;75009;4985;7701198;4
257025783;Live Nation SAS;;N;11 Rue Paul Lelong;;75002;Paris;Paris;France;5,13451E+13;00017;0033;Paul Gordon Antonio;7999;Amusement and Recreation Services, Not Elsewhere Classified;2009;189288436;196592887;144;144;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;288691538;Live Nation International Holdings B.V.;Herikerbergweg 88;Amsterdam;NOORD-HOLLAND;NETHERLANDS;1101 CM;257025783;LIVE NATION SAS;11 RUE PAUL LELONG;PARIS;ILE-DE-FRANCE;75002;368560335;Live Nation Entertainment, Inc.;9348 Civic Center Dr Lbby;BEVERLY HILLS;California;UNITED STATES OF AME;902103642;833;19415727;7
257833165;Acces Aux Services A La Personne;ACCES SAP;N;4 Rue de la Bourse;;75002;Paris;Paris;France;5,32924E+13;00017;0033;Mathieu Didierjean;8322;Individual and Family Social Services;2011;187641730;194882637;2;20;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;257833165;ACCES AUX SERVICES A LA PERSONNE;4 RUE DE LA BOURSE;PARIS;ILE-DE-FRANCE;FRANCE;75002;257833165;ACCES AUX SERVICES A LA PERSONNE;4 RUE DE LA BOURSE;PARIS;ILE-DE-FRANCE;75002;257833165;ACCES AUX SERVICES A LA PERSONNE;4 RUE DE LA BOURSE;PARIS;ILE-DE-FRANCE;FRANCE;75002;2;17440467;1
265697972;Financiere Tresor Du Patrimoine;;N;6 Rue Anatole de la Forge;;75017;Paris;Paris;France;4,82777E+13;00017;0033;Remy Smith;6722;Management Investment Offices, Open-End;2005;164652000;194722559;6;45;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;265697972;FINANCIERE TRESOR DU PATRIMOINE;6 RUE ANATOLE DE LA FORGE;PARIS;ILE-DE-FRANCE;FRANCE;75017;265697972;FINANCIERE TRESOR DU PATRIMOINE;6 RUE ANATOLE DE LA FORGE;PARIS;ILE-DE-FRANCE;75017;265697972;FINANCIERE TRESOR DU PATRIMOINE;6 RUE ANATOLE DE LA FORGE;PARIS;ILE-DE-FRANCE;FRANCE;75017;53;22616909;1
262464096;October SME IV;OCTOBER SME Loan IV;N;94 Rue de la Victoire;;75009;Paris;Paris;France;8,80041E+13;00017;0000;;6722;Management Investment Offices, Open-End;2019;171508375;194110606;10;10;G;Not available or none;3;Corporation;;;;;;;;;;;;;;;;;;;;;;;0;;0
263997449;Rexel Developpement SAS;;N;13 Bd Du Fort de Vaux;;75017;Paris;Paris;France;4,80173E+13;00017;0033;Christian Roche;6719;Offices of Holding Companies, Not Elsewhere Classified;2004;178000000;193480838;200;254;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;263887724;REXEL;13 BOULEVARD DU FORT DE VAUX;PARIS;ILE-DE-FRANCE;FRANCE;75017;263887724;REXEL;13 BOULEVARD DU FORT DE VAUX;PARIS;ILE-DE-FRANCE;75017;263887724;REXEL;13 BOULEVARD DU FORT DE VAUX;PARIS;ILE-DE-FRANCE;FRANCE;75017;2430;14934456;2
263173525;Figaromedias;MEDIA.figaro;N;23-25;23 Rue de Provence;75009;Paris;Paris;France;5,52037E+13;00017;0033;Aurore Domont;7311;Advertising Agencies;1955;163909074;193282236;100;100;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;320458452;GROUPE FIGARO;23-25;PARIS;ILE-DE-FRANCE;FRANCE;75009;341347505;ROND POINT IMMOBILIER;9 RPT DES CHAMPS ELYSEES-MARCEL DASSAU;PARIS 8;ILE-DE-FRANCE;75008;341347505;ROND POINT IMMOBILIER;9 RPT DES CHAMPS ELYSEES-MARCEL DASSAU;PARIS 8;ILE-DE-FRANCE;FRANCE;75008;207;34138475;5
263952538;Monier;;N;23 25 Rivesparis Zac Francois Ory;23 Avenue Du Docteur Lannelongue;75014;Paris;Paris;France;6,62043E+13;00017;0033;Benoît Charrier;3251;Brick and Structural Clay Tile;1966;185421866;192577110;100;639;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;265944222;BMI HOLDING FRANCE;23 25 PARIS ZAC FRANCOIS ORY;PARIS;PARIS;FRANCE;75014;265944222;BMI HOLDING FRANCE;23 25 PARIS ZAC FRANCOIS ORY;PARIS;PARIS;75014;249701092;BMI GROUP HOLDINGS UK LIMITED;THAMES TOWER;READING;BERKSHIRE;ENGLAND;RG1 1LX;209;14662120;5
454505368;Supergroup;;N;153 Avenue Ledru Rollin;;75011;Paris;Paris;France;3,8307E+13;00017;0000;;7389;Business Services, Not Elsewhere Classified;1991;192836140;192211737;348;0;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;260046647;LOGISTA RETAIL FRANCE;IMMEUBLE LE BRISTOL;VINCENNES;VAL DE MARNE;FRANCE;94300;267303861;LOGISTA FRANCE;IMMEUBLE LE BRISTOL;VINCENNES;VAL DE MARNE;94300;330870263;IMPERIAL BRANDS PLC;121 WINTERSTOKE ROAD;BRISTOL;AVON;ENGLAND;BS3 2LL;823;10070193;8
286569616;Societe Editrice Du Monde;;N;67-69;67 Avenue Pierre Mendes France;75013;Paris;Paris;France;4,33892E+13;00017;0033;Aline Walbaum;2711;Newspapers: Publishing, or Publishing and Printing;2000;176283000;191614509;0;674;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;286569616;LE MONDE LIBRE;16 RUE DE LA VILLE L EVEQUE;PARIS;ILE-DE-FRANCE;FRANCE;75008;286569616;LE MONDE LIBRE;16 RUE DE LA VILLE L EVEQUE;PARIS;ILE-DE-FRANCE;75008;286569616;LE MONDE LIBRE;16 RUE DE LA VILLE L EVEQUE;PARIS;ILE-DE-FRANCE;FRANCE;75008;20;32847518;1
262018432;Eight Partners Global;;N;40 Rue de Courcelles;;75008;Paris;Paris;France;8,5099E+13;00017;0000;;6719;Offices of Holding Companies, Not Elsewhere Classified;2019;162017000;191606327;8;15;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;262018432;EIGHT PARTNERS GLOBAL;40 RUE DE COURCELLES;PARIS;PARIS;FRANCE;75008;262018432;EIGHT PARTNERS GLOBAL;40 RUE DE COURCELLES;PARIS;PARIS;75008;262018432;EIGHT PARTNERS GLOBAL;40 RUE DE COURCELLES;PARIS;PARIS;FRANCE;75008;12;4320131;1
266722236;Seris Security;;N;6 Rue Du General de Larminat;;75015;Paris;Paris;France;7,88214E+13;00017;0033;;7381;Detective, Guard, and Armored Car Services;1973;184148557;191254666;4818;10736;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;354142346;SERIS SECURITY;6 RUE DU GENERAL DE LARMINAT;PARIS;ILE-DE-FRANCE;FRANCE;75015;266903036;SERIS SECURITY;6 RUE DU GENERAL DE LARMINAT;PARIS;ILE-DE-FRANCE;75015;266903036;SERIS SECURITY;6 RUE DU GENERAL DE LARMINAT;PARIS;ILE-DE-FRANCE;FRANCE;75015;28;13275587;3
259884662;Global-E France SAS;;N;320 Rue Saint Honore;;75001;Paris;Paris;France;8,18358E+13;00017;0033;Nir Debbi;5136;Men's and Boy's Clothing and Furnishings;2016;175810331;191100731;3;3;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;259884662;GLOBAL-E FRANCE SAS;320 RUE SAINT HONORE;PARIS 1;ILE-DE-FRANCE;FRANCE;75001;259884662;GLOBAL-E FRANCE SAS;320 RUE SAINT HONORE;PARIS 1;ILE-DE-FRANCE;75001;259884662;GLOBAL-E FRANCE SAS;320 RUE SAINT HONORE;PARIS 1;ILE-DE-FRANCE;FRANCE;75001;2;23436587;1
354522555;Universite Paris 1 Pantheon-Sorbonne;;N;12 Place Du Pantheon;;75005;Paris;Paris;France;1,97517E+13;00017;0033;;8221;Colleges, Universities, and Professional Schools;1970;180342844;190714000;500;2000;G;Not available or none;50;;Headquarter/Parent (branches and/or subsidiaries report to it);;354522555;UNIVERSITE PARIS 1 PANTHEON-SORBONNE;12 PLACE DU PANTHEON;PARIS;ILE-DE-FRANCE;FRANCE;75005;354522555;UNIVERSITE PARIS 1 PANTHEON-SORBONNE;12 PLACE DU PANTHEON;PARIS;ILE-DE-FRANCE;75005;354522555;UNIVERSITE PARIS 1 PANTHEON-SORBONNE;12 PLACE DU PANTHEON;PARIS;ILE-DE-FRANCE;FRANCE;75005;35;29052177;1
325551553;Coriolis Telecom SAS;CORIOLIS;N;16 Rue Du Gal Alain de Boissieu;;75015;Paris;Paris;France;4,19736E+13;00017;0033;Mathieu Cocq;4813;Telephone Communications, Except Radiotelephone;1998;174757128;189955930;226;776;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;325551553;CORIOLIS TELECOM SAS;16 RUE DU GAL ALAIN DE BOISSIEU;PARIS 15;ILE-DE-FRANCE;FRANCE;75015;325551553;CORIOLIS TELECOM SAS;16 RUE DU GAL ALAIN DE BOISSIEU;PARIS 15;ILE-DE-FRANCE;75015;325551553;CORIOLIS TELECOM SAS;16 RUE DU GAL ALAIN DE BOISSIEU;PARIS 15;ILE-DE-FRANCE;FRANCE;75015;17;33672995;1
532181345;Rituals Cosmetics France SAS;;;88 Rue de Rivoli;;75004;Paris;Paris;France;8,04545E+13;00017;0033;;5999;Miscellaneous Retail Stores, Not Elsewhere Classified;2014;174476951;189651386;1000;1000;;;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;259199513;RITUALS COSMETICS FRANCE SAS;88 RUE DE RIVOLI;PARIS;ILE-DE-FRANCE;FRANCE;75004;259199513;RITUALS COSMETICS FRANCE SAS;88 RUE DE RIVOLI;PARIS;ILE-DE-FRANCE;75004;259199513;RITUALS COSMETICS FRANCE SAS;88 RUE DE RIVOLI;PARIS;ILE-DE-FRANCE;FRANCE;75004;170;0;0
264531288;Compagnie Financiere Sainte Colombe;;N;5 Rue de la Baume;;75008;Paris;Paris;France;4,81131E+13;00017;0033;Jean-claude Condamin;6719;Offices of Holding Companies, Not Elsewhere Classified;2005;173418000;188500337;1;45;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;264531288;COMPAGNIE FINANCIERE SAINTE COLOMBE;5 RUE DE LA BAUME;PARIS;ILE-DE-FRANCE;FRANCE;75008;264531288;COMPAGNIE FINANCIERE SAINTE COLOMBE;5 RUE DE LA BAUME;PARIS;ILE-DE-FRANCE;75008;264531288;COMPAGNIE FINANCIERE SAINTE COLOMBE;5 RUE DE LA BAUME;PARIS;ILE-DE-FRANCE;FRANCE;75008;48;21747323;1
261220945;Ibasis France;;N;112 Av Kleber;;75116;Paris;Paris;France;8,38579E+13;00017;0033;;4813;Telephone Communications, Except Radiotelephone;2018;180995114;187979534;5;5;H;Exports;3;Corporation;;Is a subsidiary;261348375;SOCIETE FRANCAISE DU RADIOTELEPHONE - S.F.R;16 RUE DU GAL ALAIN DE BOISSIEU;PARIS 15;ILE-DE-FRANCE;FRANCE;75015;261348375;ALTICE FRANCE;16 RUE DU GENERAL ALAIN DE BOISSIEU;PARIS;ILE-DE-FRANCE;75015;261348375;Next Luxembourg S.C.Sp;rue Hildegard von Bingen 1;LUXEMBOURG;;LUXEMBURG;1282;607;9065011;2
263315257;Editions Gallimard;;N;5 Rue Gaston Gallimard;;75007;Paris;Paris;France;5,72207E+13;00017;0033;Antoine Gallimard;2731;Books: Publishing, or Publishing and Printing;1957;134972150;187773255;250;250;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;354480580;MADRIGALL;17 RUE DE L UNIVERSITE;PARIS;ILE-DE-FRANCE;FRANCE;75007;354480580;MADRIGALL;17 RUE DE L UNIVERSITE;PARIS;ILE-DE-FRANCE;75007;354480580;MADRIGALL;17 RUE DE L UNIVERSITE;PARIS;ILE-DE-FRANCE;FRANCE;75007;66;33424170;2
454260827;Financiere De L'echiquier;;N;53 Avenue D'Iena;;75016;Paris;Paris;France;3,52045E+13;00017;0033;Emmanuelle Moureypelaez;6211;Security Brokers, Dealers, and Flotation Companies;1989;172717303;187738700;125;125;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;454260827;FINANCIERE DE L'ECHIQUIER;53 AVENUE D'IENA;PARIS;ILE-DE-FRANCE;FRANCE;75016;454260827;FINANCIERE DE L'ECHIQUIER;53 AVENUE D'IENA;PARIS;ILE-DE-FRANCE;75016;454260827;FINANCIERE DE L'ECHIQUIER;53 AVENUE D'IENA;PARIS;ILE-DE-FRANCE;FRANCE;75016;5;34236341;1
263392250;Fred Paris;;N;29 Rue Des Pyramides;;75001;Paris;Paris;France;5,82088E+13;00017;0033;Vincent Guy Jean-pierre Reynes;5094;Jewelry, Watches, Precious Stones, and Precious Metals;1958;172065529;187030240;100;149;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;264763347;LVMH MOET HENNESSY LOUIS VUITTON;22 AVENUE MONTAIGNE;PARIS;ILE-DE-FRANCE;FRANCE;75008;264763347;LVMH MOET HENNESSY LOUIS VUITTON;22 AVENUE MONTAIGNE;PARIS;ILE-DE-FRANCE;75008;264763347;LVMH MOET HENNESSY LOUIS VUITTON;22 AVENUE MONTAIGNE;PARIS;ILE-DE-FRANCE;FRANCE;75008;4846;11738877;2
286483180;Concentrix S.A.S. France;;N;3-5 Et 17/19 Rue Guillaume Tell;3 Rue D'Heliopolis;75017;Paris;Paris;France;4,31977E+13;00017;0033;Ludovic Lempire;8742;Management Consulting Services;2000;137101776;186910851;20;20;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;215265305;Concentrix Corporation;39899 Balentine Dr Ste 235;NEWARK;California;UNITED STATES OF AME;945605358;286483180;CONCENTRIX S.A.S. FRANCE;3-5 ET 17/19 RUE GUILLAUME TELL;PARIS;ILE-DE-FRANCE;75017;215265305;Concentrix Corporation;39899 Balentine Dr Ste 235;NEWARK;California;UNITED STATES OF AME;945605358;560;31793661;2
261683373;Elex France;"ELEX ; ADENES PPE";N;Cs 26825;18 Rue Helene Francois Missoffe;75809;Paris;Paris;France;3,42295E+13;00017;0033;;6411;Insurance Agents, Brokers, and Service;1987;171518672;186435822;200;1266;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;325360818;ADENES;18 RUE HELENE ET FRANCOIS MISSOFFE;PARIS;ILE-DE-FRANCE;FRANCE;75017;263449577;LAFAYETTE HOLDING;18 RUE HELENE FRANCOIS MISSOFFE;PARIS 17;ILE-DE-FRANCE;75017;263449577;LAFAYETTE HOLDING;18 RUE HELENE FRANCOIS MISSOFFE;PARIS 17;ILE-DE-FRANCE;FRANCE;75017;178;33148976;3
257170175;Harman France;;N;12 B Rue Des Colonnes Du Trone;;75012;Paris;Paris;France;3,02506E+13;00017;0033;Mark Hartje;5064;Electrical Appliances, Television and Radio Sets;1972;170858451;185718181;20;38;G;Not available or none;12;Partnership of unknown;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;204050179;Harman International Industries, Incorporated;400 Atlantic St Ste 15;STAMFORD;Connecticut;UNITED STATES OF AME;069013533;257170175;HARMAN FRANCE;12 B RUE DES COLONNES DU TRONE;PARIS;ILE-DE-FRANCE;75012;405932897;Samsung Electronics Co., Ltd.;129 Samsung-ro, Yeongtong-gu;SUWON;GYEONGGI;SOUTH KOREA;16677;795;5134644;3
261188474;Docks Vauban;;N;23 Rue D Anjou;;75008;Paris;Paris;France;4,50904E+13;00017;0000;;8111;Legal Services;2003;124826680;185642238;2;2;G;Not available or none;3;Corporation;;;;;;;;;;;;;;;;;;;;;;;0;;0
265639786;Elv;;N;2 Rue Du Pont Neuf;;75001;Paris;Paris;France;4,83068E+13;00017;0033;Beatrice Monguidi;5021;Furniture;2005;170577000;185412252;0;18;H;Exports;12;Partnership of unknown;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;286385624;LOUIS VUITTON MALLETIER;2 RUE DU PONT NEUF;PARIS 1;ILE-DE-FRANCE;FRANCE;75001;264763347;LVMH MOET HENNESSY LOUIS VUITTON;22 AVENUE MONTAIGNE;PARIS;ILE-DE-FRANCE;75008;264763347;LVMH MOET HENNESSY LOUIS VUITTON;22 AVENUE MONTAIGNE;PARIS;ILE-DE-FRANCE;FRANCE;75008;4846;11736965;3
257904287;Mgen Union;;N;3 Square Max Hymans;;75015;Paris;Paris;France;4,41922E+13;00017;0033;;6331;Fire, Marine, and Casualty Insurance;2002;174874800;184931500;500;500;G;Not available or none;100;;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;257820552;GROUPE VYV;62 RUE JEANNE D ARC;PARIS;ILE-DE-FRANCE;FRANCE;75013;257820552;GROUPE VYV;62 RUE JEANNE D ARC;PARIS;ILE-DE-FRANCE;75013;257820552;GROUPE VYV;62 RUE JEANNE D ARC;PARIS;ILE-DE-FRANCE;FRANCE;75013;722;4402644;2
264763379;Areas Dommages;;N;Num Voie 47 Au 49;47 Rue de Miromesnil;75380;Paris;Paris;France;7,7567E+13;00017;0033;Jacques Deparis;6331;Fire, Marine, and Casualty Insurance;1954;174874800;184931500;250;500;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;264763379;AREAS DOMMAGES;NUM VOIE 47 AU 49;PARIS CEDEX 08;ILE-DE-FRANCE;FRANCE;75380;264763379;AREAS DOMMAGES;NUM VOIE 47 AU 49;PARIS CEDEX 08;ILE-DE-FRANCE;75380;264763379;AREAS DOMMAGES;NUM VOIE 47 AU 49;PARIS CEDEX 08;ILE-DE-FRANCE;FRANCE;75380;15;11222120;1
259529468;Cafe Sirene France;STARBUCKS COFFEE;N;83-85;83 Rue Saint Charles;75015;Paris;Paris;France;4,4533E+13;00017;0033;Jorge Christian Gurria Dubernard;5812;Eating Places;2003;168917781;183608729;1000;1000;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;290366532;Starbucks Coffee EMEA B.V.;Accraweg 19;Amsterdam;NOORD-HOLLAND;NETHERLANDS;1047 HJ;259529468;CAFE SIRENE FRANCE;83-85;PARIS 15;ILE-DE-FRANCE;75015;243364615;Starbucks Corporation;2401 Utah Ave S Ste 800;SEATTLE;Washington;UNITED STATES OF AME;981341435;16672;4466438;7
256952892;Greenflex;ETHICITY - BECITIZEN - EVEIO;N;07-nov;7 Bd Haussmann;75009;Paris;Paris;France;5,11841E+13;00017;0033;Laurent Rene Louis Wolffsheim;6794;Patent Owners and Lessors;2009;168359087;183001445;250;404;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;256860476;TOTALENERGIES CARBON SOLUTIONS;LA DEFENSE;COURBEVOIE;ILE-DE-FRANCE;FRANCE;92400;263116871;TOTALENERGIES SE;LA DEFENSE 6;COURBEVOIE;ILE-DE-FRANCE;92400;263116871;TOTALENERGIES SE;LA DEFENSE 6;COURBEVOIE;ILE-DE-FRANCE;FRANCE;92400;5531;19693461;3
354205669;Cerealis;;N;130 132;130 Avenue de Malakoff;75116;Paris;Paris;France;3,92582E+13;00017;0033;Rémi Depoix;5199;Nondurable Goods, Not Elsewhere Classified;1993;163023704;183000000;10;10;H;Exports;3;Corporation;;;;;;;;;;;;;;;;;;;;;;;0;0;0
